block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
49,28,0.030043089999999998,1,4,0.23684210526315788,False
48,28,0.030043089999999998,1,4,0.23684210526315788,False
298,29,0.0295957,1,4,0.15789473684210525,False
290,30,0.029491930000000003,1,4,0.23684210526315788,False
436,31,0.027281899999999998,1,2,0.10526315789473684,False
420,27,0.026450500000000002,1,2,0.13157894736842105,False
396,32,0.02621179,1,2,0.18421052631578946,False
294,27,0.0259948,1,2,0.15789473684210525,False
35,33,0.025976770000000003,1,2,0.868421052631579,False
118,34,0.024420129999999998,1,2,0.8157894736842105,False
393,16,0.02360525,1,2,0.18421052631578946,False
382,31,0.021876939999999997,1,2,0.13157894736842105,False
407,35,0.021445240000000004,1,2,0.18421052631578946,False
380,36,0.02083261,1,2,0.05263157894736842,False
399,37,0.02070342,1,3,0.2631578947368421,False
279,22,0.02066014,1,2,0.05263157894736842,False
324,38,0.020597980000000002,1,2,0.05263157894736842,False
379,36,0.020301649999999997,1,2,0.07894736842105263,False
388,13,0.020157929999999998,1,2,0.07894736842105263,False
343,23,0.02012712,1,2,0.15789473684210525,False
404,39,0.019530319999999997,1,3,0.07894736842105263,False
286,40,0.01940173,2,5,0.39473684210526316,False
292,41,0.01645344,1,2,0.39473684210526316,False
60,42,0.01639119,1,2,0.7368421052631579,False
282,43,0.01547836,1,3,0.13157894736842105,False
310,44,0.014100620000000001,1,3,0.23684210526315788,False
65,30,0.01406446,1,3,0.23684210526315788,False
301,45,0.012936800000000002,1,3,0.23684210526315788,False
204,46,0.012936800000000002,1,3,0.39473684210526316,False
335,47,0.01270397,1,2,0.39473684210526316,False
287,48,0.0123507,1,4,0.4473684210526316,False
293,49,0.01199152,1,3,0.21052631578947367,False
182,50,0.01067183,1,2,0.7894736842105263,False
93,51,0.007649969999999999,2,4,0.13157894736842105,False
390,52,0.0070724,2,4,0.15789473684210525,False
400,53,0.00675809,1,2,0.10526315789473684,False
54,54,0.00657312,1,2,0.8157894736842105,False
408,55,0.0064883,1,2,0.05263157894736842,False
111,51,0.0064172000000000005,1,2,0.07894736842105263,False
283,56,0.00638435,1,2,0.05263157894736842,False
405,57,0.00633368,1,2,0.05263157894736842,False
403,10,0.00633368,1,2,0.05263157894736842,False
42,58,0.0062615,1,2,0.21052631578947367,False
402,59,0.006200910000000001,1,2,0.05263157894736842,False
33,60,0.0056443,1,2,0.9473684210526315,False
326,39,0.00551472,1,2,0.05263157894736842,False
325,39,0.00551472,1,2,0.05263157894736842,False
76,39,0.00543624,1,2,0.07894736842105263,False
297,61,0.00536083,1,2,0.23684210526315788,False
327,29,0.00482918,1,2,0.05263157894736842,False
300,62,0.004498339999999999,1,2,0.18421052631578946,False
299,62,0.004498339999999999,1,2,0.18421052631578946,False
314,53,0.004364,1,2,0.15789473684210525,False
288,40,0.00372155,1,2,0.23684210526315788,False
281,39,0.00315402,1,2,0.07894736842105263,False
236,57,0.00301913,1,2,0.13157894736842105,False
367,63,0.00275069,1,2,0.05263157894736842,False
366,63,0.00275069,1,2,0.05263157894736842,False
365,63,0.00275069,1,2,0.05263157894736842,False
364,63,0.00275069,1,2,0.05263157894736842,False
363,63,0.00275069,1,2,0.05263157894736842,False
362,63,0.00275069,1,2,0.05263157894736842,False
361,63,0.00275069,1,2,0.05263157894736842,False
360,63,0.00275069,1,2,0.05263157894736842,False
359,63,0.00275069,1,2,0.05263157894736842,False
358,63,0.00275069,1,2,0.05263157894736842,False
384,26,0.0023808400000000004,1,2,0.05263157894736842,False
412,64,0.00021039000000000002,1,2,0.10526315789473684,False
378,26,0.00016231,1,2,0.07894736842105263,False
410,52,8.237000000000001e-05,1,2,0.10526315789473684,False
374,65,5.166e-05,1,2,0.13157894736842105,False
373,65,5.166e-05,1,2,0.13157894736842105,False
372,65,5.166e-05,1,2,0.13157894736842105,False
371,65,5.166e-05,1,2,0.13157894736842105,False
370,65,5.166e-05,1,2,0.13157894736842105,False
369,65,5.166e-05,1,2,0.13157894736842105,False
368,65,5.166e-05,1,2,0.13157894736842105,False
454,66,0,0,0,0.05263157894736842,True
452,52,0,0,0,0.05263157894736842,True
451,16,0,0,0,0.10526315789473684,True
450,16,0,0,0,0.10526315789473684,True
449,16,0,0,0,0.10526315789473684,True
448,16,0,0,0,0.10526315789473684,True
447,16,0,0,0,0.10526315789473684,True
446,16,0,0,0,0.10526315789473684,True
445,16,0,0,0,0.10526315789473684,True
444,16,0,0,0,0.10526315789473684,True
443,16,0,0,0,0.10526315789473684,True
442,67,0,0,0,0.10526315789473684,True
441,67,0,0,0,0.10526315789473684,True
440,67,0,0,0,0.10526315789473684,True
439,67,0,0,0,0.10526315789473684,True
438,68,0,0,0,0.10526315789473684,True
437,31,0,0,0,0.10526315789473684,True
435,31,0,0,0,0.07894736842105263,True
434,31,0,0,0,0.10526315789473684,True
433,31,0,0,0,0.10526315789473684,True
432,31,0,0,0,0.10526315789473684,True
431,31,0,0,0,0.10526315789473684,True
430,32,0,0,0,0.13157894736842105,True
429,32,0,0,0,0.10526315789473684,True
428,32,0,0,0,0.10526315789473684,True
427,32,0,0,0,0.10526315789473684,True
426,27,0,0,0,0.10526315789473684,True
425,27,0,0,0,0.10526315789473684,True
424,27,0,0,0,0.10526315789473684,True
423,27,0,0,0,0.10526315789473684,True
422,27,0,0,0,0.10526315789473684,True
421,27,0,0,0,0.10526315789473684,True
419,27,0,0,0,0.10526315789473684,True
418,16,0,0,0,0.10526315789473684,True
417,16,0,0,0,0.07894736842105263,True
416,16,0,0,0,0.10526315789473684,True
415,16,0,0,0,0.10526315789473684,True
414,69,0,0,0,0.05263157894736842,True
413,69,0,0,0,0.05263157894736842,True
411,64,0,0,0,0.15789473684210525,True
409,37,0,0,0,0.15789473684210525,True
406,35,0,0,0,0.15789473684210525,True
398,70,0,0,0,0.07894736842105263,True
397,70,0,0,0,0.07894736842105263,True
395,43,0,0,0,0.07894736842105263,True
