block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
142,14,0,0,0,1,True
141,14,0,0,0,0.9767441860465116,True
140,14,0,0,0,1,True
139,14,0,0,0,1,True
136,14,0,0,0,1,True
135,14,0,0,0,0.9534883720930233,True
134,14,0,0,0,1,True
132,14,0,0,0,1,True
131,14,0,0,0,1,True
130,14,0,0,0,1,True
129,14,0,0,0,1,True
128,14,0,0,0,1,True
125,14,0,0,0,1,True
124,14,0,0,0,1,True
123,14,0,0,0,1,True
122,14,0,0,0,1,True
121,14,0,0,0,1,True
120,14,0,0,0,1,True
119,14,0,0,0,1,True
118,14,0,0,0,1,True
117,14,0,0,0,1,True
115,14,0,0,0,0.9767441860465116,True
112,14,0,0,0,0.9534883720930233,True
111,14,0,0,0,0.9534883720930233,True
109,14,0,0,0,0.9534883720930233,True
108,14,0,0,0,0.9767441860465116,True
107,14,0,0,0,0.9534883720930233,True
106,14,0,0,0,0.9534883720930233,True
105,14,0,0,0,0.9767441860465116,True
104,14,0,0,0,0.9767441860465116,True
103,14,0,0,0,1,True
102,14,0,0,0,1,True
101,14,0,0,0,0.9534883720930233,True
100,21,0,0,0,1,True
99,21,0,0,0,1,True
98,21,0,0,0,1,True
97,21,0,0,0,1,True
95,21,0,0,0,0.9534883720930233,True
94,21,0,0,0,0.9767441860465116,True
93,21,0,0,0,0.9534883720930233,True
92,21,0,0,0,0.9534883720930233,True
91,21,0,0,0,0.9767441860465116,True
89,21,0,0,0,1,True
88,21,0,0,0,1,True
87,21,0,0,0,1,True
86,21,0,0,0,1,True
85,21,0,0,0,1,True
84,21,0,0,0,1,True
83,21,0,0,0,1,True
82,21,0,0,0,1,True
81,21,0,0,0,1,True
80,21,0,0,0,1,True
79,21,0,0,0,1,True
78,21,0,0,0,1,True
77,21,0,0,0,1,True
76,21,0,0,0,1,True
75,21,0,0,0,1,True
74,21,0,0,0,1,True
73,21,0,0,0,1,True
72,21,0,0,0,1,True
71,21,0,0,0,1,True
70,21,0,0,0,1,True
69,21,0,0,0,1,True
68,21,0,0,0,1,True
67,21,0,0,0,0.9767441860465116,True
66,21,0,0,0,1,True
65,21,0,0,0,1,True
55,40,0,0,0,1,True
54,40,0,0,0,1,True
53,40,0,0,0,1,True
51,40,0,0,0,1,True
50,40,0,0,0,1,True
49,40,0,0,0,1,True
48,40,0,0,0,1,True
47,40,0,0,0,0.9534883720930233,True
46,40,0,0,0,0.9534883720930233,True
45,40,0,0,0,1,True
44,40,0,0,0,1,True
43,40,0,0,0,0.9767441860465116,True
41,40,0,0,0,1,True
40,40,0,0,0,1,True
39,40,0,0,0,0.9767441860465116,True
38,40,0,0,0,1,True
37,40,0,0,0,1,True
36,40,0,0,0,1,True
35,40,0,0,0,1,True
34,40,0,0,0,1,True
33,40,0,0,0,1,True
32,40,0,0,0,0.9767441860465116,True
31,40,0,0,0,1,True
30,40,0,0,0,1,True
29,40,0,0,0,1,True
28,40,0,0,0,0.9534883720930233,True
27,40,0,0,0,0.9534883720930233,True
26,40,0,0,0,0.9534883720930233,True
25,40,0,0,0,0.9534883720930233,True
24,40,0,0,0,0.9534883720930233,True
23,38,0,0,0,1,True
22,38,0,0,0,1,True
20,38,0,0,0,1,True
19,38,0,0,0,1,True
18,38,0,0,0,1,True
17,38,0,0,0,1,True
16,38,0,0,0,1,True
15,38,0,0,0,0.9767441860465116,True
14,38,0,0,0,1,True
13,38,0,0,0,1,True
12,38,0,0,0,0.9534883720930233,True
11,38,0,0,0,1,True
10,38,0,0,0,1,True
9,38,0,0,0,1,True
8,38,0,0,0,1,True
7,38,0,0,0,1,True
6,38,0,0,0,0.9767441860465116,True
3,38,0,0,0,1,True
2,38,0,0,0,1,True
1,38,0,0,0,1,True
